"workerid","proliferate.condition","block_sequence","exposure_condition","first_response_value","group","item_number","item_type","phase","response","sentence_id","test_condition","trial_sequence_total","wrong_attempts","time_in_minutes","error","phase2"
853,"condition1",104,"SUBJ",NA,"match","103","FILL","test",1,183,"SUBJ",39,NA,6.9164,NA,"test"
853,"condition1",104,"SUBJ",NA,"match","11","SUBJ","test",0.27,43,"SUBJ",40,NA,6.9164,NA,"test"
853,"condition1",105,"SUBJ",NA,"match","107","FILL","test",1,187,"SUBJ",41,NA,6.9164,NA,"test"
853,"condition1",105,"SUBJ",NA,"match","4","SUBJ","test",0.16,15,"SUBJ",42,NA,6.9164,NA,"test"
853,"condition1",105,"SUBJ",NA,"match","2","SUBJ","test",0.31,7,"SUBJ",43,NA,6.9164,NA,"test"
853,"condition1",105,"SUBJ",NA,"match","126","UNGRAM","test",0,206,"SUBJ",44,NA,6.9164,NA,"test"
935,"condition1",1,"WH",NA,"mismatch","17","WH","exposure",0.6,66,"SUBJ",1,NA,10.6478333333333,NA,"pre-exposure"
935,"condition1",1,"WH",NA,"mismatch","16","WH","exposure",0.69,62,"SUBJ",2,NA,10.6478333333333,NA,"pre-exposure"
935,"condition1",1,"WH",NA,"mismatch","104","FILL","exposure",0.83,184,"SUBJ",3,NA,10.6478333333333,NA,"pre-exposure"
935,"condition1",1,"WH",NA,"mismatch","120","UNGRAM","exposure",0,200,"SUBJ",4,NA,10.6478333333333,NA,"pre-exposure"
935,"condition1",2,"WH",NA,"mismatch","118","UNGRAM","exposure",0.01,198,"SUBJ",5,NA,10.6478333333333,NA,"pre-exposure"
935,"condition1",2,"WH",NA,"mismatch","109","FILL","exposure",0.89,189,"SUBJ",6,NA,10.6478333333333,NA,"pre-exposure"
935,"condition1",2,"WH",NA,"mismatch","22","WH","exposure",0.55,86,"SUBJ",7,NA,10.6478333333333,NA,"exposure"
935,"condition1",2,"WH",NA,"mismatch","2","WH","exposure",0.28,6,"SUBJ",8,NA,10.6478333333333,NA,"exposure"
935,"condition1",3,"WH",NA,"mismatch","103","FILL","exposure",0.89,183,"SUBJ",9,NA,10.6478333333333,NA,"exposure"
935,"condition1",3,"WH",NA,"mismatch","12","WH","exposure",0.4,46,"SUBJ",10,NA,10.6478333333333,NA,"exposure"
935,"condition1",3,"WH",NA,"mismatch","122","UNGRAM","exposure",0.06,202,"SUBJ",11,NA,10.6478333333333,NA,"exposure"
935,"condition1",3,"WH",NA,"mismatch","19","WH","exposure",0.54,74,"SUBJ",12,NA,10.6478333333333,NA,"exposure"
935,"condition1",4,"WH",NA,"mismatch","105","FILL","exposure",0.5,185,"SUBJ",13,NA,10.6478333333333,NA,"exposure"
935,"condition1",4,"WH",NA,"mismatch","11","WH","exposure",0.29,42,"SUBJ",14,NA,10.6478333333333,NA,"exposure"
935,"condition1",4,"WH",NA,"mismatch","117","UNGRAM","exposure",0,197,"SUBJ",15,NA,10.6478333333333,NA,"exposure"
935,"condition1",4,"WH",NA,"mismatch","3","WH","exposure",0.41,10,"SUBJ",16,NA,10.6478333333333,NA,"exposure"
935,"condition1",5,"WH",NA,"mismatch","10","WH","exposure",0.63,38,"SUBJ",17,NA,10.6478333333333,NA,"exposure"
935,"condition1",5,"WH",NA,"mismatch","111","FILL","exposure",0.64,191,"SUBJ",18,NA,10.6478333333333,NA,"exposure"
935,"condition1",5,"WH",NA,"mismatch","126","UNGRAM","exposure",0.01,206,"SUBJ",19,NA,10.6478333333333,NA,"exposure"
935,"condition1",5,"WH",NA,"mismatch","21","WH","exposure",0.31,82,"SUBJ",20,NA,10.6478333333333,NA,"exposure"
935,"condition1",6,"WH",NA,"mismatch","5","WH","exposure",0.36,18,"SUBJ",21,NA,10.6478333333333,NA,"exposure"
935,"condition1",6,"WH",NA,"mismatch","4","WH","exposure",0.32,14,"SUBJ",22,NA,10.6478333333333,NA,"exposure"
935,"condition1",6,"WH",NA,"mismatch","125","UNGRAM","exposure",0.04,205,"SUBJ",23,NA,10.6478333333333,NA,"exposure"
935,"condition1",6,"WH",NA,"mismatch","108","FILL","exposure",0.93,188,"SUBJ",24,NA,10.6478333333333,NA,"exposure"
935,"condition1",101,"WH",NA,"mismatch","18","SUBJ","test",0.09,71,"SUBJ",25,NA,10.6478333333333,NA,"test"
935,"condition1",101,"WH",NA,"mismatch","121","UNGRAM","test",0.02,201,"SUBJ",26,NA,10.6478333333333,NA,"test"
935,"condition1",101,"WH",NA,"mismatch","20","SUBJ","test",0.34,79,"SUBJ",27,NA,10.6478333333333,NA,"test"
935,"condition1",101,"WH",NA,"mismatch","102","FILL","test",0.9,182,"SUBJ",28,NA,10.6478333333333,NA,"test"
935,"condition1",102,"WH",NA,"mismatch","15","SUBJ","test",0.05,59,"SUBJ",29,NA,10.6478333333333,NA,"test"
935,"condition1",102,"WH",NA,"mismatch","127","UNGRAM","test",0.01,207,"SUBJ",30,NA,10.6478333333333,NA,"test"
935,"condition1",102,"WH",NA,"mismatch","110","FILL","test",0.95,190,"SUBJ",31,NA,10.6478333333333,NA,"test"
935,"condition1",102,"WH",NA,"mismatch","14","SUBJ","test",0.08,55,"SUBJ",32,NA,10.6478333333333,NA,"test"
935,"condition1",103,"WH",NA,"mismatch","107","FILL","test",0.9,187,"SUBJ",33,NA,10.6478333333333,NA,"test"
935,"condition1",103,"WH",NA,"mismatch","9","SUBJ","test",0.39,35,"SUBJ",34,NA,10.6478333333333,NA,"test"
935,"condition1",103,"WH",NA,"mismatch","13","SUBJ","test",0.3,51,"SUBJ",35,NA,10.6478333333333,NA,"test"
935,"condition1",103,"WH",NA,"mismatch","123","UNGRAM","test",0.02,203,"SUBJ",36,NA,10.6478333333333,NA,"test"
935,"condition1",104,"WH",NA,"mismatch","124","UNGRAM","test",0.03,204,"SUBJ",37,NA,10.6478333333333,NA,"test"
935,"condition1",104,"WH",NA,"mismatch","7","SUBJ","test",0.26,27,"SUBJ",38,NA,10.6478333333333,NA,"test"
935,"condition1",104,"WH",NA,"mismatch","106","FILL","test",0.93,186,"SUBJ",39,NA,10.6478333333333,NA,"test"
935,"condition1",104,"WH",NA,"mismatch","8","SUBJ","test",0.37,31,"SUBJ",40,NA,10.6478333333333,NA,"test"
935,"condition1",105,"WH",NA,"mismatch","119","UNGRAM","test",0.03,199,"SUBJ",41,NA,10.6478333333333,NA,"test"
935,"condition1",105,"WH",NA,"mismatch","1","SUBJ","test",0.54,3,"SUBJ",42,NA,10.6478333333333,NA,"test"
935,"condition1",105,"WH",NA,"mismatch","6","SUBJ","test",0.28,23,"SUBJ",43,NA,10.6478333333333,NA,"test"
935,"condition1",105,"WH",NA,"mismatch","101","FILL","test",0.96,181,"SUBJ",44,NA,10.6478333333333,NA,"test"
904,"condition1",1,"SUBJ",NA,"match","13","SUBJ","exposure",0.76,51,"SUBJ",1,NA,11.1305833333333,NA,"pre-exposure"
904,"condition1",1,"SUBJ",NA,"match","109","FILL","exposure",0.94,189,"SUBJ",2,NA,11.1305833333333,NA,"pre-exposure"
904,"condition1",1,"SUBJ",NA,"match","8","SUBJ","exposure",0.93,31,"SUBJ",3,NA,11.1305833333333,NA,"pre-exposure"
904,"condition1",1,"SUBJ",NA,"match","121","UNGRAM","exposure",0.07,201,"SUBJ",4,NA,11.1305833333333,NA,"pre-exposure"
904,"condition1",2,"SUBJ",NA,"match","18","SUBJ","exposure",0.63,71,"SUBJ",5,NA,11.1305833333333,NA,"pre-exposure"
904,"condition1",2,"SUBJ",NA,"match","22","SUBJ","exposure",0.46,87,"SUBJ",6,NA,11.1305833333333,NA,"pre-exposure"
904,"condition1",2,"SUBJ",NA,"match","117","UNGRAM","exposure",0.03,197,"SUBJ",7,NA,11.1305833333333,NA,"exposure"
904,"condition1",2,"SUBJ",NA,"match","110","FILL","exposure",0.97,190,"SUBJ",8,NA,11.1305833333333,NA,"exposure"
904,"condition1",3,"SUBJ",NA,"match","19","SUBJ","exposure",0.17,75,"SUBJ",9,NA,11.1305833333333,NA,"exposure"
904,"condition1",3,"SUBJ",NA,"match","103","FILL","exposure",0.89,183,"SUBJ",10,NA,11.1305833333333,NA,"exposure"
904,"condition1",3,"SUBJ",NA,"match","118","UNGRAM","exposure",0.09,198,"SUBJ",11,NA,11.1305833333333,NA,"exposure"
904,"condition1",3,"SUBJ",NA,"match","2","SUBJ","exposure",0.22,7,"SUBJ",12,NA,11.1305833333333,NA,"exposure"
904,"condition1",4,"SUBJ",NA,"match","119","UNGRAM","exposure",0.02,199,"SUBJ",13,NA,11.1305833333333,NA,"exposure"
904,"condition1",4,"SUBJ",NA,"match","107","FILL","exposure",0.82,187,"SUBJ",14,NA,11.1305833333333,NA,"exposure"
904,"condition1",4,"SUBJ",NA,"match","3","SUBJ","exposure",0.47,11,"SUBJ",15,NA,11.1305833333333,NA,"exposure"
904,"condition1",4,"SUBJ",NA,"match","11","SUBJ","exposure",0.12,43,"SUBJ",16,NA,11.1305833333333,NA,"exposure"
904,"condition1",5,"SUBJ",NA,"match","6","SUBJ","exposure",0.17,23,"SUBJ",17,NA,11.1305833333333,NA,"exposure"
904,"condition1",5,"SUBJ",NA,"match","124","UNGRAM","exposure",0.02,204,"SUBJ",18,NA,11.1305833333333,NA,"exposure"
904,"condition1",5,"SUBJ",NA,"match","9","SUBJ","exposure",0.16,35,"SUBJ",19,NA,11.1305833333333,NA,"exposure"
904,"condition1",5,"SUBJ",NA,"match","106","FILL","exposure",0.98,186,"SUBJ",20,NA,11.1305833333333,NA,"exposure"
904,"condition1",6,"SUBJ",NA,"match","20","SUBJ","exposure",0.07,79,"SUBJ",21,NA,11.1305833333333,NA,"exposure"
904,"condition1",6,"SUBJ",NA,"match","123","UNGRAM","exposure",0.02,203,"SUBJ",22,NA,11.1305833333333,NA,"exposure"
904,"condition1",6,"SUBJ",NA,"match","7","SUBJ","exposure",0.25,27,"SUBJ",23,NA,11.1305833333333,NA,"exposure"
904,"condition1",6,"SUBJ",NA,"match","105","FILL","exposure",0.89,185,"SUBJ",24,NA,11.1305833333333,NA,"exposure"
904,"condition1",101,"SUBJ",NA,"match","111","FILL","test",0.94,191,"SUBJ",25,NA,11.1305833333333,NA,"test"
904,"condition1",101,"SUBJ",NA,"match","17","SUBJ","test",0.34,67,"SUBJ",26,NA,11.1305833333333,NA,"test"
904,"condition1",101,"SUBJ",NA,"match","120","UNGRAM","test",0.11,200,"SUBJ",27,NA,11.1305833333333,NA,"test"
904,"condition1",101,"SUBJ",NA,"match","21","SUBJ","test",0.27,83,"SUBJ",28,NA,11.1305833333333,NA,"test"
904,"condition1",102,"SUBJ",NA,"match","108","FILL","test",0.9,188,"SUBJ",29,NA,11.1305833333333,NA,"test"
904,"condition1",102,"SUBJ",NA,"match","16","SUBJ","test",0.32,63,"SUBJ",30,NA,11.1305833333333,NA,"test"
904,"condition1",102,"SUBJ",NA,"match","15","SUBJ","test",0.33,59,"SUBJ",31,NA,11.1305833333333,NA,"test"
904,"condition1",102,"SUBJ",NA,"match","127","UNGRAM","test",0.01,207,"SUBJ",32,NA,11.1305833333333,NA,"test"
904,"condition1",103,"SUBJ",NA,"match","12","SUBJ","test",0.29,47,"SUBJ",33,NA,11.1305833333333,NA,"test"
904,"condition1",103,"SUBJ",NA,"match","14","SUBJ","test",0.31,55,"SUBJ",34,NA,11.1305833333333,NA,"test"
904,"condition1",103,"SUBJ",NA,"match","122","UNGRAM","test",0.01,202,"SUBJ",35,NA,11.1305833333333,NA,"test"
904,"condition1",103,"SUBJ",NA,"match","102","FILL","test",0.89,182,"SUBJ",36,NA,11.1305833333333,NA,"test"
904,"condition1",104,"SUBJ",NA,"match","10","SUBJ","test",0.29,39,"SUBJ",37,NA,11.1305833333333,NA,"test"
904,"condition1",104,"SUBJ",NA,"match","126","UNGRAM","test",0.03,206,"SUBJ",38,NA,11.1305833333333,NA,"test"
904,"condition1",104,"SUBJ",NA,"match","101","FILL","test",0.85,181,"SUBJ",39,NA,11.1305833333333,NA,"test"
904,"condition1",104,"SUBJ",NA,"match","5","SUBJ","test",0.3,19,"SUBJ",40,NA,11.1305833333333,NA,"test"
904,"condition1",105,"SUBJ",NA,"match","1","SUBJ","test",0.28,3,"SUBJ",41,NA,11.1305833333333,NA,"test"
904,"condition1",105,"SUBJ",NA,"match","125","UNGRAM","test",0.02,205,"SUBJ",42,NA,11.1305833333333,NA,"test"
904,"condition1",105,"SUBJ",NA,"match","4","SUBJ","test",0.37,15,"SUBJ",43,NA,11.1305833333333,NA,"test"
904,"condition1",105,"SUBJ",NA,"match","104","FILL","test",0.95,184,"SUBJ",44,NA,11.1305833333333,NA,"test"
915,"condition1",1,"POLAR",NA,"control","14","POLAR","exposure",0.97,56,"SUBJ",1,NA,12.9343333333333,NA,"pre-exposure"
915,"condition1",1,"POLAR",NA,"control","19","POLAR","exposure",0.97,76,"SUBJ",2,NA,12.9343333333333,NA,"pre-exposure"
915,"condition1",1,"POLAR",NA,"control","105","FILL","exposure",0.98,185,"SUBJ",3,NA,12.9343333333333,NA,"pre-exposure"
915,"condition1",1,"POLAR",NA,"control","119","UNGRAM","exposure",0.06,199,"SUBJ",4,NA,12.9343333333333,NA,"pre-exposure"
915,"condition1",2,"POLAR",NA,"control","120","UNGRAM","exposure",0.03,200,"SUBJ",5,NA,12.9343333333333,NA,"pre-exposure"
915,"condition1",2,"POLAR",NA,"control","8","POLAR","exposure",0.96,32,"SUBJ",6,NA,12.9343333333333,NA,"pre-exposure"
915,"condition1",2,"POLAR",NA,"control","111","FILL","exposure",0.95,191,"SUBJ",7,NA,12.9343333333333,NA,"exposure"
915,"condition1",2,"POLAR",NA,"control","7","POLAR","exposure",0.98,28,"SUBJ",8,NA,12.9343333333333,NA,"exposure"
915,"condition1",3,"POLAR",NA,"control","118","UNGRAM","exposure",0.05,198,"SUBJ",9,NA,12.9343333333333,NA,"exposure"
915,"condition1",3,"POLAR",NA,"control","6","POLAR","exposure",0.94,24,"SUBJ",10,NA,12.9343333333333,NA,"exposure"
915,"condition1",3,"POLAR",NA,"control","5","POLAR","exposure",0.96,20,"SUBJ",11,NA,12.9343333333333,NA,"exposure"
915,"condition1",3,"POLAR",NA,"control","110","FILL","exposure",0.97,190,"SUBJ",12,NA,12.9343333333333,NA,"exposure"
915,"condition1",4,"POLAR",NA,"control","13","POLAR","exposure",0.97,52,"SUBJ",13,NA,12.9343333333333,NA,"exposure"
915,"condition1",4,"POLAR",NA,"control","106","FILL","exposure",0.96,186,"SUBJ",14,NA,12.9343333333333,NA,"exposure"
915,"condition1",4,"POLAR",NA,"control","122","UNGRAM","exposure",0.02,202,"SUBJ",15,NA,12.9343333333333,NA,"exposure"
915,"condition1",4,"POLAR",NA,"control","1","POLAR","exposure",0.97,4,"SUBJ",16,NA,12.9343333333333,NA,"exposure"
915,"condition1",5,"POLAR",NA,"control","16","POLAR","exposure",0.98,64,"SUBJ",17,NA,12.9343333333333,NA,"exposure"
915,"condition1",5,"POLAR",NA,"control","109","FILL","exposure",0.96,189,"SUBJ",18,NA,12.9343333333333,NA,"exposure"
915,"condition1",5,"POLAR",NA,"control","4","POLAR","exposure",0.97,16,"SUBJ",19,NA,12.9343333333333,NA,"exposure"
915,"condition1",5,"POLAR",NA,"control","124","UNGRAM","exposure",0.03,204,"SUBJ",20,NA,12.9343333333333,NA,"exposure"
915,"condition1",6,"POLAR",NA,"control","9","POLAR","exposure",0.97,36,"SUBJ",21,NA,12.9343333333333,NA,"exposure"
915,"condition1",6,"POLAR",NA,"control","2","POLAR","exposure",0.92,8,"SUBJ",22,NA,12.9343333333333,NA,"exposure"
915,"condition1",6,"POLAR",NA,"control","107","FILL","exposure",0.93,187,"SUBJ",23,NA,12.9343333333333,NA,"exposure"
915,"condition1",6,"POLAR",NA,"control","125","UNGRAM","exposure",0.03,205,"SUBJ",24,NA,12.9343333333333,NA,"exposure"
915,"condition1",101,"POLAR",NA,"control","102","FILL","test",0.92,182,"SUBJ",25,NA,12.9343333333333,NA,"test"
915,"condition1",101,"POLAR",NA,"control","22","SUBJ","test",0.33,87,"SUBJ",26,NA,12.9343333333333,NA,"test"
915,"condition1",101,"POLAR",NA,"control","126","UNGRAM","test",0.03,206,"SUBJ",27,NA,12.9343333333333,NA,"test"
915,"condition1",101,"POLAR",NA,"control","21","SUBJ","test",0.21,83,"SUBJ",28,NA,12.9343333333333,NA,"test"
915,"condition1",102,"POLAR",NA,"control","20","SUBJ","test",0.25,79,"SUBJ",29,NA,12.9343333333333,NA,"test"
915,"condition1",102,"POLAR",NA,"control","121","UNGRAM","test",0.04,201,"SUBJ",30,NA,12.9343333333333,NA,"test"
915,"condition1",102,"POLAR",NA,"control","103","FILL","test",0.97,183,"SUBJ",31,NA,12.9343333333333,NA,"test"
915,"condition1",102,"POLAR",NA,"control","18","SUBJ","test",0.94,71,"SUBJ",32,NA,12.9343333333333,NA,"test"
915,"condition1",103,"POLAR",NA,"control","108","FILL","test",0.94,188,"SUBJ",33,NA,12.9343333333333,NA,"test"
915,"condition1",103,"POLAR",NA,"control","17","SUBJ","test",0.16,67,"SUBJ",34,NA,12.9343333333333,NA,"test"
915,"condition1",103,"POLAR",NA,"control","123","UNGRAM","test",0.07,203,"SUBJ",35,NA,12.9343333333333,NA,"test"
915,"condition1",103,"POLAR",NA,"control","15","SUBJ","test",0.21,59,"SUBJ",36,NA,12.9343333333333,NA,"test"
915,"condition1",104,"POLAR",NA,"control","127","UNGRAM","test",0.06,207,"SUBJ",37,NA,12.9343333333333,NA,"test"
915,"condition1",104,"POLAR",NA,"control","11","SUBJ","test",0.06,43,"SUBJ",38,NA,12.9343333333333,NA,"test"
915,"condition1",104,"POLAR",NA,"control","101","FILL","test",0.95,181,"SUBJ",39,NA,12.9343333333333,NA,"test"
915,"condition1",104,"POLAR",NA,"control","12","SUBJ","test",0.18,47,"SUBJ",40,NA,12.9343333333333,NA,"test"
915,"condition1",105,"POLAR",NA,"control","104","FILL","test",0.98,184,"SUBJ",41,NA,12.9343333333333,NA,"test"
915,"condition1",105,"POLAR",NA,"control","10","SUBJ","test",0.25,39,"SUBJ",42,NA,12.9343333333333,NA,"test"
915,"condition1",105,"POLAR",NA,"control","3","SUBJ","test",0.38,11,"SUBJ",43,NA,12.9343333333333,NA,"test"
915,"condition1",105,"POLAR",NA,"control","117","UNGRAM","test",0.04,197,"SUBJ",44,NA,12.9343333333333,NA,"test"
883,"condition1",1,"POLAR",NA,"control","101","FILL","exposure",0.97,181,"SUBJ",1,NA,6.30726666666667,NA,"pre-exposure"
883,"condition1",1,"POLAR",NA,"control","22","POLAR","exposure",0.98,88,"SUBJ",2,NA,6.30726666666667,NA,"pre-exposure"
883,"condition1",1,"POLAR",NA,"control","120","UNGRAM","exposure",0.02,200,"SUBJ",3,NA,6.30726666666667,NA,"pre-exposure"
883,"condition1",1,"POLAR",NA,"control","15","POLAR","exposure",0.99,60,"SUBJ",4,NA,6.30726666666667,NA,"pre-exposure"
883,"condition1",2,"POLAR",NA,"control","124","UNGRAM","exposure",0.02,204,"SUBJ",5,NA,6.30726666666667,NA,"pre-exposure"
883,"condition1",2,"POLAR",NA,"control","104","FILL","exposure",0.98,184,"SUBJ",6,NA,6.30726666666667,NA,"pre-exposure"
883,"condition1",2,"POLAR",NA,"control","18","POLAR","exposure",0.98,72,"SUBJ",7,NA,6.30726666666667,NA,"exposure"
883,"condition1",2,"POLAR",NA,"control","1","POLAR","exposure",0.98,4,"SUBJ",8,NA,6.30726666666667,NA,"exposure"
883,"condition1",3,"POLAR",NA,"control","117","UNGRAM","exposure",0.02,197,"SUBJ",9,NA,6.30726666666667,NA,"exposure"
883,"condition1",3,"POLAR",NA,"control","2","POLAR","exposure",0.98,8,"SUBJ",10,NA,6.30726666666667,NA,"exposure"
883,"condition1",3,"POLAR",NA,"control","16","POLAR","exposure",0.97,64,"SUBJ",11,NA,6.30726666666667,NA,"exposure"
883,"condition1",3,"POLAR",NA,"control","110","FILL","exposure",0.98,190,"SUBJ",12,NA,6.30726666666667,NA,"exposure"
883,"condition1",4,"POLAR",NA,"control","118","UNGRAM","exposure",0,198,"SUBJ",13,NA,6.30726666666667,NA,"exposure"
883,"condition1",4,"POLAR",NA,"control","102","FILL","exposure",1,182,"SUBJ",14,NA,6.30726666666667,NA,"exposure"
883,"condition1",4,"POLAR",NA,"control","9","POLAR","exposure",0.98,36,"SUBJ",15,NA,6.30726666666667,NA,"exposure"
883,"condition1",4,"POLAR",NA,"control","8","POLAR","exposure",0.99,32,"SUBJ",16,NA,6.30726666666667,NA,"exposure"
883,"condition1",5,"POLAR",NA,"control","7","POLAR","exposure",0.97,28,"SUBJ",17,NA,6.30726666666667,NA,"exposure"
883,"condition1",5,"POLAR",NA,"control","106","FILL","exposure",0.97,186,"SUBJ",18,NA,6.30726666666667,NA,"exposure"
883,"condition1",5,"POLAR",NA,"control","14","POLAR","exposure",0.99,56,"SUBJ",19,NA,6.30726666666667,NA,"exposure"
883,"condition1",5,"POLAR",NA,"control","126","UNGRAM","exposure",0.02,206,"SUBJ",20,NA,6.30726666666667,NA,"exposure"
883,"condition1",6,"POLAR",NA,"control","3","POLAR","exposure",0.99,12,"SUBJ",21,NA,6.30726666666667,NA,"exposure"
883,"condition1",6,"POLAR",NA,"control","109","FILL","exposure",0.99,189,"SUBJ",22,NA,6.30726666666667,NA,"exposure"
883,"condition1",6,"POLAR",NA,"control","4","POLAR","exposure",0.98,16,"SUBJ",23,NA,6.30726666666667,NA,"exposure"
883,"condition1",6,"POLAR",NA,"control","122","UNGRAM","exposure",0.01,202,"SUBJ",24,NA,6.30726666666667,NA,"exposure"
883,"condition1",101,"POLAR",NA,"control","21","SUBJ","test",0.97,83,"SUBJ",25,NA,6.30726666666667,NA,"test"
883,"condition1",101,"POLAR",NA,"control","119","UNGRAM","test",0,199,"SUBJ",26,NA,6.30726666666667,NA,"test"
883,"condition1",101,"POLAR",NA,"control","111","FILL","test",0.99,191,"SUBJ",27,NA,6.30726666666667,NA,"test"
883,"condition1",101,"POLAR",NA,"control","20","SUBJ","test",0.05,79,"SUBJ",28,NA,6.30726666666667,NA,"test"
883,"condition1",102,"POLAR",NA,"control","17","SUBJ","test",0.99,67,"SUBJ",29,NA,6.30726666666667,NA,"test"
883,"condition1",102,"POLAR",NA,"control","121","UNGRAM","test",0.03,201,"SUBJ",30,NA,6.30726666666667,NA,"test"
883,"condition1",102,"POLAR",NA,"control","103","FILL","test",0.99,183,"SUBJ",31,NA,6.30726666666667,NA,"test"
883,"condition1",102,"POLAR",NA,"control","19","SUBJ","test",0.96,75,"SUBJ",32,NA,6.30726666666667,NA,"test"
883,"condition1",103,"POLAR",NA,"control","13","SUBJ","test",0.95,51,"SUBJ",33,NA,6.30726666666667,NA,"test"
883,"condition1",103,"POLAR",NA,"control","105","FILL","test",0.99,185,"SUBJ",34,NA,6.30726666666667,NA,"test"
883,"condition1",103,"POLAR",NA,"control","12","SUBJ","test",0.98,47,"SUBJ",35,NA,6.30726666666667,NA,"test"
883,"condition1",103,"POLAR",NA,"control","125","UNGRAM","test",0.01,205,"SUBJ",36,NA,6.30726666666667,NA,"test"
883,"condition1",104,"POLAR",NA,"control","11","SUBJ","test",0.99,43,"SUBJ",37,NA,6.30726666666667,NA,"test"
883,"condition1",104,"POLAR",NA,"control","127","UNGRAM","test",0.02,207,"SUBJ",38,NA,6.30726666666667,NA,"test"
883,"condition1",104,"POLAR",NA,"control","107","FILL","test",0.97,187,"SUBJ",39,NA,6.30726666666667,NA,"test"
883,"condition1",104,"POLAR",NA,"control","10","SUBJ","test",0.96,39,"SUBJ",40,NA,6.30726666666667,NA,"test"
883,"condition1",105,"POLAR",NA,"control","123","UNGRAM","test",0.02,203,"SUBJ",41,NA,6.30726666666667,NA,"test"
883,"condition1",105,"POLAR",NA,"control","108","FILL","test",0.95,188,"SUBJ",42,NA,6.30726666666667,NA,"test"
883,"condition1",105,"POLAR",NA,"control","6","SUBJ","test",0.98,23,"SUBJ",43,NA,6.30726666666667,NA,"test"
883,"condition1",105,"POLAR",NA,"control","5","SUBJ","test",0.97,19,"SUBJ",44,NA,6.30726666666667,NA,"test"
864,"condition1",1,"WH",NA,"mismatch","4","WH","exposure",0.01,14,"SUBJ",1,NA,12.16645,NA,"pre-exposure"
864,"condition1",1,"WH",NA,"mismatch","108","FILL","exposure",0.83,188,"SUBJ",2,NA,12.16645,NA,"pre-exposure"
864,"condition1",1,"WH",NA,"mismatch","124","UNGRAM","exposure",0,204,"SUBJ",3,NA,12.16645,NA,"pre-exposure"
864,"condition1",1,"WH",NA,"mismatch","14","WH","exposure",0.05,54,"SUBJ",4,NA,12.16645,NA,"pre-exposure"
864,"condition1",2,"WH",NA,"mismatch","126","UNGRAM","exposure",0.08,206,"SUBJ",5,NA,12.16645,NA,"pre-exposure"
864,"condition1",2,"WH",NA,"mismatch","105","FILL","exposure",0.94,185,"SUBJ",6,NA,12.16645,NA,"pre-exposure"
864,"condition1",2,"WH",NA,"mismatch","12","WH","exposure",0.03,46,"SUBJ",7,NA,12.16645,NA,"exposure"
864,"condition1",2,"WH",NA,"mismatch","21","WH","exposure",0.1,82,"SUBJ",8,NA,12.16645,NA,"exposure"
864,"condition1",3,"WH",NA,"mismatch","2","WH","exposure",0.04,6,"SUBJ",9,NA,12.16645,NA,"exposure"
864,"condition1",3,"WH",NA,"mismatch","101","FILL","exposure",0.9,181,"SUBJ",10,NA,12.16645,NA,"exposure"
864,"condition1",3,"WH",NA,"mismatch","123","UNGRAM","exposure",0.04,203,"SUBJ",11,NA,12.16645,NA,"exposure"
864,"condition1",3,"WH",NA,"mismatch","15","WH","exposure",0.05,58,"SUBJ",12,NA,12.16645,NA,"exposure"
